Date,Time,Item Code,Quantity Sold (kilo),Unit Selling Price (RMB/kg),Sale or Return,Discount (Yes/No)
2020-07-31,17:31:34.530,102900005115793,0.325,16.0,sale,No
2020-07-31,17:35:09.717,102900005115793,0.363,16.0,sale,No
2020-07-31,17:36:50.902,102900005115793,0.369,16.0,sale,No
2020-07-31,17:56:03.839,102900005115793,0.357,16.0,sale,No
2020-07-31,18:40:05.427,102900005115793,0.344,16.0,sale,No
2020-08-01,09:31:54.905,102900005115793,0.325,16.0,sale,No
2020-08-01,11:45:36.210,102900005115793,0.307,16.0,sale,No
2020-08-01,12:32:25.616,102900005115793,0.332,16.0,sale,No
2020-08-01,13:08:09.037,102900005115793,0.307,16.0,sale,No
2020-08-01,16:05:11.513,102900005115793,0.682,16.0,sale,No
2020-08-01,16:57:36.442,102900005115793,0.701,16.0,sale,No
2020-08-01,16:58:47.514,102900005115793,0.294,16.0,sale,No
2020-08-01,17:00:16.094,102900005115793,0.313,16.0,sale,No
2020-08-01,19:12:51.780,102900005115793,0.388,16.0,sale,No
2020-08-01,19:22:57.825,102900005115793,0.369,16.0,sale,No
2020-08-01,20:56:23.963,102900005115793,0.313,16.0,sale,No
2020-08-01,21:13:15.576,102900005115793,0.288,16.0,sale,No
2020-08-02,09:38:41.827,102900005115793,0.488,16.0,sale,No
2020-08-02,09:42:49.834,102900005115793,0.401,16.0,sale,No
2020-08-02,10:13:25.373,102900005115793,0.3,16.0,sale,No
2020-08-02,11:46:42.820,102900005115793,0.332,16.0,sale,No
2020-08-02,13:10:41.108,102900005115793,0.801,16.0,sale,No
2020-08-02,16:51:05.733,102900005115793,1.083,16.0,sale,No
2020-08-02,16:53:06.057,102900005115793,0.382,16.0,sale,No
2020-08-02,18:01:03.802,102900005115793,0.413,16.0,sale,No
2020-08-02,18:17:27.780,102900005115793,0.363,16.0,sale,No
2020-08-02,18:29:15.014,102900005115793,0.332,16.0,sale,No
2020-08-02,18:35:08.108,102900005115793,0.269,16.0,sale,No
2020-08-02,19:03:25.155,102900005115793,0.382,16.0,sale,No
2020-08-02,20:30:44.082,102900005115793,0.701,16.0,sale,No
2020-08-03,11:57:14.315,102900005115793,0.325,16.0,sale,No
2020-08-03,13:18:02.079,102900005115793,0.344,16.0,sale,No
2020-08-03,16:20:48.838,102900005115793,0.382,16.0,sale,No
2020-08-03,18:00:11.875,102900005115793,0.407,16.0,sale,No
2020-08-03,18:13:44.442,102900005115793,0.394,16.0,sale,No
2020-08-03,18:37:14.764,102900005115793,0.338,16.0,sale,No
2020-08-03,19:00:49.983,102900005115793,0.363,16.0,sale,No
2020-08-03,19:45:26.233,102900005115793,1.521,16.0,sale,No
2020-08-03,19:55:05.300,102900005115793,0.426,16.0,sale,No
2020-08-04,09:42:52.497,102900005115793,0.35,16.0,sale,No
2020-08-04,10:17:36.076,102900005115793,0.344,16.0,sale,No
2020-08-04,11:23:48.140,102900005115793,0.376,16.0,sale,No
2020-08-04,15:13:15.264,102900005115793,0.357,16.0,sale,No
2020-08-05,09:34:34.595,102900005115793,0.338,16.0,sale,No
2020-08-05,09:46:54.536,102900005115793,0.369,16.0,sale,No
2020-08-05,09:59:45.858,102900005115793,0.307,16.0,sale,No
2020-08-05,10:23:48.717,102900005115793,0.344,16.0,sale,No
2020-08-05,10:27:01.655,102900005115793,0.438,16.0,sale,No
2020-08-05,10:32:02.311,102900005115793,0.307,16.0,sale,No
2020-08-05,11:19:30.145,102900005115793,0.67,16.0,sale,No
2020-08-05,12:03:39.795,102900005115793,0.325,16.0,sale,No
2020-08-05,16:24:21.158,102900005115793,0.363,16.0,sale,No
2020-08-05,17:02:38.496,102900005115793,0.738,16.0,sale,No
2020-08-05,17:58:12.889,102900005115793,0.363,16.0,sale,No
2020-08-05,19:11:37.885,102900005115793,0.338,16.0,sale,No
2020-08-05,19:16:33.393,102900005115793,0.638,16.0,sale,No
2020-08-05,19:17:13.795,102900005115793,0.676,16.0,sale,No
2020-08-05,19:28:46.877,102900005115793,0.363,16.0,sale,No
2020-08-05,19:30:28.805,102900005115793,0.369,16.0,sale,No
2020-08-05,19:44:18.798,102900005115793,0.363,16.0,sale,No
2020-08-05,19:49:45.354,102900005115793,0.307,16.0,sale,No
2020-08-06,10:05:55.608,102900005115793,0.394,16.0,sale,No
2020-08-06,10:11:05.483,102900005115793,0.407,16.0,sale,No
2020-08-06,10:42:59.509,102900005115793,0.738,16.0,sale,No
2020-08-06,16:52:36.873,102900005115793,0.388,16.0,sale,No
2020-08-06,17:38:27.061,102900005115793,0.394,16.0,sale,No
2020-08-06,18:06:17.877,102900005115793,0.325,16.0,sale,No
2020-08-06,18:08:38.139,102900005115793,0.394,16.0,sale,No
2020-08-06,19:02:48.933,102900005115793,0.388,16.0,sale,No
2020-08-07,10:05:58.192,102900005115793,0.782,16.0,sale,No
2020-08-07,10:26:30.157,102900005115793,0.432,16.0,sale,No
2020-08-07,10:43:07.405,102900005115793,0.469,16.0,sale,No
2020-08-07,10:57:48.631,102900005115793,0.319,16.0,sale,No
2020-08-07,16:45:06.656,102900005115793,0.413,16.0,sale,No
2020-08-07,18:26:14.061,102900005115793,0.407,16.0,sale,No
2020-08-07,18:27:24.720,102900005115793,0.344,16.0,sale,No
2020-08-07,18:30:58.374,102900005115793,0.407,16.0,sale,No
2020-08-07,18:54:48.311,102900005115793,0.338,16.0,sale,No
2020-08-07,20:35:57.343,102900005115793,0.363,16.0,sale,No
2020-08-08,09:39:33.321,102900005115793,0.401,16.0,sale,No
2020-08-08,09:42:50.587,102900005115793,0.35,16.0,sale,No
2020-08-08,10:08:45.967,102900005115793,0.72,16.0,sale,No
2020-08-08,13:29:44.402,102900005115793,0.363,16.0,sale,No
2020-08-08,14:16:01.193,102900005115793,0.632,16.0,sale,No
2020-08-08,15:05:17.485,102900005115793,0.3,16.0,sale,No
2020-08-08,16:12:12.156,102900005115793,0.413,16.0,sale,No
2020-08-08,16:29:56.036,102900005115793,0.695,16.0,sale,No
2020-08-08,16:45:27.550,102900005115793,0.607,16.0,sale,No
2020-08-08,17:22:32.207,102900005115793,0.313,16.0,sale,No
2020-08-08,17:48:45.592,102900005115793,0.707,16.0,sale,No
2020-08-08,18:04:35.655,102900005115793,0.382,16.0,sale,No
2020-08-08,18:17:53.046,102900005115793,0.376,16.0,sale,No
2020-08-08,19:20:52.168,102900005115793,0.344,16.0,sale,No
2020-08-09,09:56:47.608,102900005115793,0.382,16.0,sale,No
2020-08-09,10:09:25.540,102900005115793,0.682,16.0,sale,No
2020-08-09,10:36:18.342,102900005115793,0.338,16.0,sale,No
2020-08-09,10:45:10.201,102900005115793,0.407,16.0,sale,No
2020-08-09,10:54:41.395,102900005115793,0.657,16.0,sale,No
2020-08-09,11:14:41.983,102900005115793,0.363,16.0,sale,No
2020-08-09,12:19:00.635,102900005115793,0.357,16.0,sale,No
2020-08-09,12:24:54.982,102900005115793,0.313,16.0,sale,No
2020-08-09,13:18:02.139,102900005115793,0.369,16.0,sale,No
2020-08-09,13:58:36.155,102900005115793,0.626,16.0,sale,No
2020-08-09,14:00:58.515,102900005115793,0.388,16.0,sale,No
2020-08-09,15:31:26.069,102900005115793,0.363,16.0,sale,No
2020-08-09,15:48:53.045,102900005115793,0.332,16.0,sale,No
2020-08-09,15:49:39.498,102900005115793,0.394,16.0,sale,No
2020-08-09,16:18:57.780,102900005115793,0.332,16.0,sale,No
2020-08-09,17:50:23.842,102900005115793,0.732,16.0,sale,No
2020-08-09,20:35:10.717,102900005115793,0.595,16.0,sale,No
2020-08-10,09:29:01.076,102900005115793,0.382,16.0,sale,No
2020-08-10,09:42:26.126,102900005115793,0.357,16.0,sale,No
2020-08-10,11:02:33.576,102900005115793,0.382,16.0,sale,No
2020-08-10,11:56:23.480,102900005115793,0.382,16.0,sale,No
2020-08-10,12:08:43.864,102900005115793,0.782,16.0,sale,No
2020-08-10,12:18:15.281,102900005115793,0.407,16.0,sale,No
2020-08-10,17:45:31.118,102900005115793,0.357,16.0,sale,No
2020-08-10,18:19:46.356,102900005115793,0.363,16.0,sale,No
2020-08-10,18:22:55.717,102900005115793,0.369,16.0,sale,No
2020-08-10,18:24:16.489,102900005115793,0.357,16.0,sale,No
2020-08-10,18:25:18.248,102900005115793,0.357,16.0,sale,No
2020-08-10,18:31:17.420,102900005115793,0.413,16.0,sale,No
2020-08-10,18:44:19.516,102900005115793,0.701,16.0,sale,No
2020-08-10,18:45:32.460,102900005115793,0.363,16.0,sale,No
2020-08-10,19:13:08.545,102900005115793,0.382,16.0,sale,No
2020-08-10,19:22:00.280,102900005115793,0.401,16.0,sale,No
2020-08-10,20:33:04.176,102900005115793,0.751,16.0,sale,No
2020-08-10,20:49:28.530,102900005115793,0.294,16.0,sale,No
2020-08-10,20:53:39.326,102900005115793,0.338,16.0,sale,No
2020-08-11,09:21:14.116,102900005115793,0.334,12.0,sale,No
2020-08-11,09:50:41.900,102900005115793,0.417,12.0,sale,No
2020-08-11,10:17:32.289,102900005115793,0.359,12.0,sale,No
2020-08-11,10:17:52.140,102900005115793,0.301,12.0,sale,No
2020-08-11,10:24:25.571,102900005115793,0.735,12.0,sale,No
2020-08-11,10:24:25.638,102900005115793,0.668,12.0,sale,No
2020-08-11,12:36:58.233,102900005115793,0.693,12.0,sale,No
2020-08-11,15:58:24.568,102900005115793,0.334,12.0,sale,No
2020-08-11,16:30:48.704,102900005115793,0.376,12.0,sale,No
2020-08-11,17:47:58.457,102900005115793,0.301,12.0,sale,No
2020-08-11,17:54:54.934,102900005115793,0.367,12.0,sale,No
2020-08-11,19:40:59.951,102900005115793,0.317,12.0,sale,No
2020-08-11,19:42:48.451,102900005115793,0.609,12.0,sale,No
2020-08-12,09:44:50.494,102900005115793,0.343,14.0,sale,No
2020-08-12,10:22:07.429,102900005115793,0.622,14.0,sale,No
2020-08-12,11:53:14.715,102900005115793,0.322,14.0,sale,No
2020-08-12,11:53:56.028,102900005115793,0.622,14.0,sale,No
2020-08-12,11:54:25.644,102900005115793,0.615,14.0,sale,No
2020-08-12,12:06:58.217,102900005115793,0.308,14.0,sale,No
2020-08-12,12:10:51.154,102900005115793,0.308,14.0,sale,No
2020-08-12,17:26:57.483,102900005115793,0.658,14.0,sale,No
2020-08-12,18:00:02.121,102900005115793,0.322,14.0,sale,No
2020-08-12,18:07:00.846,102900005115793,0.358,14.0,sale,No
2020-08-12,18:14:46.980,102900005115793,0.308,14.0,sale,No
2020-08-12,18:58:07.018,102900005115793,0.336,14.0,sale,No
2020-08-12,19:06:39.639,102900005115793,0.329,14.0,sale,No
2020-08-12,19:16:48.983,102900005115793,0.579,14.0,sale,No
2020-08-12,19:16:50.269,102900005115793,0.322,14.0,sale,No
2020-08-12,19:27:56.470,102900005115793,0.358,14.0,sale,No
2020-08-13,09:24:03.302,102900005115793,0.472,14.0,sale,No
2020-08-13,10:33:35.701,102900005115793,0.529,14.0,sale,No
2020-08-13,10:47:13.561,102900005115793,0.723,14.0,sale,No
2020-08-13,12:08:28.764,102900005115793,0.322,14.0,sale,No
2020-08-13,14:27:52.639,102900005115793,0.429,14.0,sale,No
2020-08-13,15:45:30.608,102900005115793,0.579,14.0,sale,No
2020-08-13,16:28:41.483,102900005115793,0.458,14.0,sale,No
2020-08-13,18:19:28.298,102900005115793,0.587,14.0,sale,No
2020-08-13,18:20:56.139,102900005115793,0.544,14.0,sale,No
2020-08-13,19:53:43.420,102900005115793,0.916,14.0,sale,No
2020-08-14,09:27:56.357,102900005115793,0.293,14.0,sale,No
2020-08-14,09:40:49.248,102900005115793,0.258,14.0,sale,No
2020-08-14,09:42:18.766,102900005115793,0.393,14.0,sale,No
2020-08-14,10:14:46.264,102900005115793,0.351,14.0,sale,No
2020-08-14,10:14:46.905,102900005115793,0.672,14.0,sale,No
2020-08-14,10:39:37.326,102900005115793,0.558,14.0,sale,No
2020-08-14,10:44:21.878,102900005115793,0.665,14.0,sale,No
2020-08-14,11:40:07.404,102900005115793,0.322,14.0,sale,No
2020-08-14,11:50:03.123,102900005115793,0.365,14.0,sale,No
2020-08-14,12:01:04.514,102900005115793,0.365,14.0,sale,No
2020-08-14,16:14:01.014,102900005115793,0.751,14.0,sale,No
2020-08-14,17:56:16.270,102900005115793,0.529,14.0,sale,No
2020-08-14,18:02:01.358,102900005115793,0.329,14.0,sale,No
2020-08-14,18:04:24.623,102900005115793,0.322,14.0,sale,No
2020-08-14,18:13:21.023,102900005115793,0.594,14.0,sale,No
2020-08-14,18:18:54.280,102900005115793,0.315,14.0,sale,No
2020-08-14,18:37:11.858,102900005115793,0.315,14.0,sale,No
2020-08-14,18:42:12.739,102900005115793,0.329,14.0,sale,No
2020-08-14,18:44:08.089,102900005115793,0.336,14.0,sale,No
2020-08-14,19:24:36.889,102900005115793,0.279,14.0,sale,No
2020-08-15,09:27:18.732,102900005115793,0.386,14.0,sale,No
2020-08-15,09:27:57.234,102900005115793,0.751,14.0,sale,No
2020-08-15,09:50:01.545,102900005115793,0.644,14.0,sale,No
2020-08-15,09:59:10.623,102900005115793,0.379,14.0,sale,No
2020-08-15,10:27:01.062,102900005115793,0.351,14.0,sale,No
2020-08-15,10:50:11.983,102900005115793,0.351,14.0,sale,No
2020-08-15,11:01:41.616,102900005115793,0.386,14.0,sale,No
2020-08-15,11:15:37.673,102900005115793,0.365,14.0,sale,No
2020-08-15,11:30:50.389,102900005115793,0.315,14.0,sale,No
2020-08-15,11:40:00.951,102900005115793,0.265,14.0,sale,No
2020-08-15,11:47:40.342,102900005115793,0.644,14.0,sale,No
2020-08-15,12:37:08.123,102900005115793,0.293,14.0,sale,No
2020-08-15,14:29:59.420,102900005115793,0.358,14.0,sale,No
2020-08-15,16:20:18.108,102900005115793,0.665,14.0,sale,No
2020-08-15,16:59:50.345,102900005115793,0.386,14.0,sale,No
2020-08-15,16:59:50.826,102900005115793,0.358,14.0,sale,No
2020-08-15,17:15:51.967,102900005115793,0.372,14.0,sale,No
2020-08-15,17:31:14.743,102900005115793,0.565,14.0,sale,No
2020-08-15,17:49:47.248,102900005115793,0.365,14.0,sale,No
2020-08-15,18:24:51.618,102900005115793,0.765,14.0,sale,No
2020-08-16,09:18:19.389,102900005115793,0.322,14.0,sale,No
2020-08-16,09:32:45.780,102900005115793,0.744,14.0,sale,No
2020-08-16,10:01:26.811,102900005115793,0.315,14.0,sale,No
2020-08-16,10:15:22.576,102900005115793,0.329,14.0,sale,No
2020-08-16,10:19:35.896,102900005115793,0.365,14.0,sale,No
2020-08-16,10:37:33.013,102900005115793,0.615,14.0,sale,No
2020-08-16,10:48:49.004,102900005115793,0.701,14.0,sale,No
2020-08-16,11:31:55.811,102900005115793,0.372,14.0,sale,No
2020-08-16,11:34:24.418,102900005115793,0.694,14.0,sale,No
2020-08-16,11:38:20.662,102900005115793,0.665,14.0,sale,No
2020-08-16,12:44:23.748,102900005115793,0.308,14.0,sale,No
2020-08-16,12:49:28.221,102900005115793,0.322,14.0,sale,No
2020-08-16,14:11:32.701,102900005115793,0.658,14.0,sale,No
2020-08-16,15:51:47.832,102900005115793,0.293,14.0,sale,No
2020-08-16,16:12:37.123,102900005115793,0.494,14.0,sale,No
2020-08-16,16:22:30.605,102900005115793,0.343,14.0,sale,No
2020-08-16,18:15:45.670,102900005115793,0.393,14.0,sale,No
2020-08-17,09:53:39.436,102900005115793,0.365,14.0,sale,No
2020-08-17,10:13:55.610,102900005115793,0.329,14.0,sale,No
2020-08-17,10:17:05.764,102900005115793,0.587,14.0,sale,No
2020-08-17,10:38:09.107,102900005115793,0.329,14.0,sale,No
2020-08-17,11:16:52.399,102900005115793,0.959,14.0,sale,No
2020-08-17,11:27:04.217,102900005115793,0.25,14.0,sale,No
2020-08-17,11:28:19.248,102900005115793,0.279,14.0,sale,No
2020-08-17,12:52:54.295,102900005115793,0.351,14.0,sale,No
2020-08-17,12:53:28.499,102900005115793,0.286,14.0,sale,No
2020-08-17,14:26:30.920,102900005115793,0.816,14.0,sale,No
2020-08-17,14:46:32.554,102900005115793,0.3,14.0,sale,No
2020-08-17,16:58:18.475,102900005115793,0.293,14.0,sale,No
2020-08-17,18:02:20.186,102900005115793,0.272,14.0,sale,No
2020-08-17,18:02:44.030,102900005115793,0.336,14.0,sale,No
2020-08-17,18:19:08.081,102900005115793,0.286,14.0,sale,No
2020-08-17,18:47:08.615,102900005115793,0.293,14.0,sale,No
2020-08-17,18:59:06.406,102900005115793,0.286,14.0,sale,No
2020-08-17,19:11:26.546,102900005115793,0.2,14.0,sale,No
2020-08-17,19:24:31.717,102900005115793,0.522,14.0,sale,No
2020-08-17,20:55:20.297,102900005115793,0.243,14.0,sale,No
2020-08-18,09:50:12.746,102900005115793,0.386,14.0,sale,No
2020-08-18,10:06:30.367,102900005115793,0.365,14.0,sale,No
2020-08-18,10:26:58.369,102900005115793,0.365,14.0,sale,No
2020-08-18,10:36:03.659,102900005115793,0.351,14.0,sale,No
2020-08-18,11:13:43.232,102900005115793,0.715,14.0,sale,No
2020-08-18,11:44:38.956,102900005115793,0.315,14.0,sale,No
2020-08-18,14:47:51.882,102900005115793,0.644,14.0,sale,No
2020-08-18,15:53:10.748,102900005115793,0.293,14.0,sale,No
2020-08-18,16:29:59.842,102900005115793,1.044,14.0,sale,No
2020-08-18,16:32:48.780,102900005115793,0.322,14.0,sale,No
2020-08-18,17:08:31.155,102900005115793,0.372,14.0,sale,No
2020-08-18,18:06:37.450,102900005115793,0.315,14.0,sale,No
2020-08-18,18:07:08.545,102900005115793,0.3,14.0,sale,No
2020-08-18,18:11:15.248,102900005115793,0.286,14.0,sale,No
2020-08-18,19:00:57.378,102900005115793,0.322,14.0,sale,No
2020-08-18,19:29:52.795,102900005115793,0.3,14.0,sale,No
2020-08-18,19:33:17.223,102900005115793,0.286,14.0,sale,No
2020-08-19,10:49:35.870,102900005115793,0.369,16.0,sale,No
2020-08-19,13:02:28.858,102900005115793,0.388,16.0,sale,No
2020-08-19,13:42:09.826,102900005115793,0.764,16.0,sale,No
2020-08-19,15:40:24.332,102900005115793,0.376,16.0,sale,No
2020-08-19,17:01:06.576,102900005115793,0.288,16.0,sale,No
2020-08-19,18:53:55.818,102900005115793,0.426,16.0,sale,No
2020-08-19,19:12:17.926,102900005115793,0.294,16.0,sale,No
2020-08-19,19:16:15.514,102900005115793,0.332,16.0,sale,No
2020-08-19,19:46:41.436,102900005115793,0.325,16.0,sale,No
2020-08-19,19:58:46.248,102900005115793,0.307,16.0,sale,No
2020-08-19,20:33:48.295,102900005115793,0.645,16.0,sale,No
2020-08-20,10:17:40.576,102900005115793,0.401,16.0,sale,No
2020-08-20,10:51:14.441,102900005115793,0.401,16.0,sale,No
2020-08-20,15:15:27.824,102900005115793,0.388,16.0,sale,No
2020-08-20,17:05:41.976,102900005115793,0.319,16.0,sale,No
2020-08-20,18:02:36.498,102900005115793,0.332,16.0,sale,No
2020-08-20,18:34:31.983,102900005115793,0.382,16.0,sale,No
2020-08-20,18:47:39.412,102900005115793,0.419,16.0,sale,No
2020-08-20,18:48:24.217,102900005115793,0.401,16.0,sale,No
2020-08-20,18:48:29.358,102900005115793,0.67,16.0,sale,No
2020-08-20,19:29:02.451,102900005115793,0.307,16.0,sale,No
2020-08-20,21:00:29.295,102900005115793,0.376,16.0,sale,No
2020-08-20,21:01:04.598,102900005115793,0.632,16.0,sale,No
2020-08-21,09:25:15.514,102900005115793,0.426,16.0,sale,No
2020-08-21,09:50:40.470,102900005115793,0.363,16.0,sale,No
2020-08-21,09:56:58.467,102900005115793,0.376,16.0,sale,No
2020-08-21,10:48:38.764,102900005115793,0.388,16.0,sale,No
2020-08-21,12:26:26.778,102900005115793,0.382,16.0,sale,No
2020-08-21,14:41:14.247,102900005115793,0.388,16.0,sale,No
2020-08-21,15:07:01.435,102900005115793,0.401,16.0,sale,No
2020-08-21,15:23:05.471,102900005115793,0.82,16.0,sale,No
2020-08-21,15:57:30.862,102900005115793,0.426,16.0,sale,No
2020-08-21,16:16:25.740,102900005115793,0.357,16.0,sale,No
2020-08-21,16:49:50.358,102900005115793,0.713,16.0,sale,No
2020-08-21,17:59:06.514,102900005115793,0.394,16.0,sale,No
2020-08-21,18:44:31.364,102900005115793,0.382,16.0,sale,No
2020-08-21,18:57:35.592,102900005115793,0.357,16.0,sale,No
2020-08-21,19:32:28.217,102900005115793,0.745,16.0,sale,No
2020-08-21,20:18:06.981,102900005115793,0.682,16.0,sale,No
2020-08-22,09:47:30.451,102900005115793,0.332,16.0,sale,No
2020-08-22,10:32:25.002,102900005115793,0.263,16.0,sale,No
2020-08-22,11:01:06.555,102900005115793,0.307,16.0,sale,No
2020-08-22,11:11:30.621,102900005115793,0.288,16.0,sale,No
2020-08-22,11:28:11.661,102900005115793,0.313,16.0,sale,No
2020-08-22,11:32:33.872,102900005115793,0.232,16.0,sale,No
2020-08-22,13:51:45.858,102900005115793,0.282,16.0,sale,No
2020-08-22,16:37:48.824,102900005115793,0.319,16.0,sale,No
2020-08-22,16:42:16.985,102900005115793,0.238,16.0,sale,No
2020-08-22,17:09:53.998,102900005115793,0.288,16.0,sale,No
2020-08-22,19:09:42.696,102900005115793,0.789,16.0,sale,No
2020-08-22,19:33:21.450,102900005115793,0.544,16.0,sale,No
2020-08-22,19:44:25.295,102900005115793,0.244,16.0,sale,No
2020-08-22,20:06:51.564,102900005115793,0.607,16.0,sale,No
2020-08-22,20:19:28.709,102900005115793,0.469,16.0,sale,No
2020-08-22,20:35:39.613,102900005115793,0.3,16.0,sale,No
2020-08-23,09:34:59.014,102900005115793,0.77,16.0,sale,No
2020-08-23,10:19:33.464,102900005115793,0.444,16.0,sale,No
2020-08-23,10:29:55.231,102900005115793,0.369,16.0,sale,No
2020-08-23,10:33:43.343,102900005115793,0.407,16.0,sale,No
2020-08-23,10:34:13.645,102900005115793,0.407,16.0,sale,No
2020-08-23,10:41:45.607,102900005115793,0.325,16.0,sale,No
2020-08-23,10:57:15.248,102900005115793,0.72,16.0,sale,No
2020-08-23,11:06:32.014,102900005115793,0.363,16.0,sale,No
2020-08-23,12:24:17.400,102900005115793,0.419,16.0,sale,No
2020-08-23,12:54:03.110,102900005115793,0.394,16.0,sale,No
2020-08-23,13:30:49.017,102900005115793,0.476,16.0,sale,No
2020-08-23,16:41:58.025,102900005115793,0.376,16.0,sale,No
2020-08-23,16:43:31.160,102900005115793,0.282,16.0,sale,No
2020-08-23,16:50:31.618,102900005115793,0.426,16.0,sale,No
2020-08-23,17:25:36.711,102900005115793,0.807,16.0,sale,No
2020-08-23,17:29:37.625,102900005115793,0.357,16.0,sale,No
2020-08-23,17:46:36.836,102900005115793,0.426,16.0,sale,No
2020-08-23,21:21:32.499,102900005115793,0.313,16.0,sale,No
2020-08-24,09:32:48.467,102900005115793,0.35,18.0,sale,No
2020-08-24,09:54:05.276,102900005115793,0.729,18.0,sale,No
2020-08-24,10:00:29.717,102900005115793,0.362,18.0,sale,No
2020-08-24,10:07:03.689,102900005115793,0.345,18.0,sale,No
2020-08-24,10:29:34.014,102900005115793,0.417,18.0,sale,No
2020-08-24,11:04:14.483,102900005115793,0.323,18.0,sale,No
2020-08-24,11:21:23.217,102900005115793,0.378,18.0,sale,No
2020-08-24,11:50:15.760,102900005115793,0.339,18.0,sale,No
2020-08-24,15:22:16.405,102900005115793,0.645,18.0,sale,No
2020-08-24,16:05:07.733,102900005115793,0.567,18.0,sale,No
2020-08-24,16:37:26.561,102900005115793,0.667,18.0,sale,No
2020-08-24,17:24:27.758,102900005115793,0.306,18.0,sale,No
2020-08-24,18:13:15.928,102900005115793,0.706,18.0,sale,No
2020-08-24,18:30:37.905,102900005115793,0.69,18.0,sale,No
2020-08-24,19:19:53.087,102900005115793,0.306,18.0,sale,No
2020-08-24,19:55:08.576,102900005115793,0.339,18.0,sale,No
2020-08-25,09:29:48.545,102900005115793,0.729,18.0,sale,No
2020-08-25,09:42:32.061,102900005115793,0.362,18.0,sale,No
2020-08-25,11:51:22.792,102900005115793,0.389,18.0,sale,No
2020-08-25,12:07:48.526,102900005115793,0.378,18.0,sale,No
2020-08-25,13:44:36.439,102900005115793,0.406,18.0,sale,No
